SEF_DCM_Name|SEF_DCM_LEI|Trade_Date|Effective_Date|Internal_Prod_ID|Internal_Prod_Des|Asset_Class|Base_Prod|Sub_Prod|Tran_Type|Contract_Type|Curr_Code|Setl_Method|UPI|Block_Flag|Option_Flag|DCO_Name|DCO_LEI|Premium_Volatility_Other_Flag|First_Price|High_Price|Low_Price|Last_Price|Traded_Currency|Notional_Traded_Currency_DA|Notional_Traded_Currency_NDA|Total_Notional_USD_DA|Cleared_Notional_USD_DA|Un_Cleared_Notional_USD_DA|Total_Notional_USD_NDA|Cleared_Notional_USD_NDA|Un_Cleared_Notional_USD_NDA|Total_Trade_Count|Cleared_Trade_Count|Un_Cleared_Trade_Count
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|5Y_IRS_6M-6M-6M_CLPTNA_CME|"5 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|6.38|6.38|6.38|6.38|CLP|4100000000.0|4100000000|505735008|505735008|0|505735008|505735008|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|8Y_IRS_6M-6M-6M_CLPTNA_CME|"8 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|5.8|5.8|5.8|5.8|CLP|12000000000.0|12000000000|1480200060|1480200060|0|1480200060|1480200060|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|10Y_IRS_6M-6M-6M_CLPTNA|"10 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|||P|5.675|5.71|5.675|5.71|CLP|13600000000.0|13600000000|1677560060|0|1677560060|1677560060|0|1677560060|3|0|3
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|10Y_IRS_6M-6M-6M_CLPTNA_CME|"10 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|5.675|5.72|5.675|5.71|CLP|23750000000.0|23750000000|2929562620|2929562620|0|2929562620|2929562620|0|5|5|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|1Y_IRS_1Y-3M-3M_PRIBOR_LCH|"1 Year Interest Rate Swap - 3 Month PRIBOR Rate for CZK"|IR|S|FF|1Y_ACT/360_vs_3M_3M_ACT/360|3M_CZK-PRIBOR-PRBO|CZK|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|7.215|7.215|7.215|7.215|CZK|5785000000.0|5785000000|263905904|263905904|0|263905904|263905904|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|2Y_IRS_1Y-6M-6M_PRIBOR_LCH|"2 Year Interest Rate Swap - 6 Month PRIBOR Rate for CZK"|IR|S|FF|1Y_ACT/360_vs_6M_6M_ACT/360|6M_CZK-PRIBOR-PRBO|CZK|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|6.41|6.41|6.41|6.41|CZK|2983000000.0|2983000000|136081472|136081472|0|136081472|136081472|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|6M_IRS_1Y-1M-1M_EURIBOR_LCH|"6 Month Interest Rate Swap - 1 Month EURIBOR for EUR"|IR|S|FF|1Y_ACT/360_vs_1M_1M_ACT/360|1M_EUR-EURIBOR|EUR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|3.174|3.174|3.174|3.174|EUR|262500000.0|262500000|279746272|279746272|0|279746272|279746272|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|9M_IRS_1Y-1M-1M_EURIBOR_LCH|"9 Month Interest Rate Swap - 1 Month EURIBOR for EUR"|IR|S|FF|1Y_ACT/360_vs_1M_1M_ACT/360|1M_EUR-EURIBOR|EUR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|3.403|3.403|3.403|3.403|EUR|175000000.0|175000000|186497504|186497504|0|186497504|186497504|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|1Y_IRS_1Y-3M-3M_TELBOR_LCH|"1 Year Interest Rate Swap - 3 Month TELBOR for ILS"|IR|S|FF|1Y_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ILS-TELBOR01-Reuters|ILS|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.945|4.945|4.945|4.945|ILS|360000000.0|360000000|99539280|99539280|0|99539280|99539280|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|2Y_IRS_1Y-3M-3M_TELBOR_LCH|"2 Year Interest Rate Swap - 3 Month TELBOR for ILS"|IR|S|FF|1Y_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ILS-TELBOR01-Reuters|ILS|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.735|4.74|4.735|4.74|ILS|276000000.0|276000000|76313448|76313448|0|76313448|76313448|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|5Y_IRS_1Y-3M-3M_TELBOR_LCH|"5 Year Interest Rate Swap - 3 Month TELBOR for ILS"|IR|S|FF|1Y_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ILS-TELBOR01-Reuters|ILS|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.155|4.155|4.13|4.15|ILS|240000000.0|240000000|66359516|66359516|0|66359516|66359516|0|5|5|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|10Y_IRS_1Y-3M-3M_TELBOR_LCH|"10 Year Interest Rate Swap - 3 Month TELBOR for ILS"|IR|S|FF|1Y_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ILS-TELBOR01-Reuters|ILS|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.06|4.06|4.06|4.06|ILS|42000000.0|42000000|11612916|11612916|0|11612916|11612916|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|2M_IRS_28D_TIIE_CME|"2 Month Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.325|11.33|11.325|11.33|MXN|5000000000.0|5000000000|275650016|275650016|0|275650016|275650016|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|3M_IRS_28D_TIIE_CME|"3 Month Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.42|11.42|11.42|11.42|MXN|3000000000.0|3000000000|165390000|165390000|0|165390000|165390000|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|6M_IRS_28D_TIIE_CME|"6 Month Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.685|11.685|11.66|11.66|MXN|2720000000.0|2720000000|149953600|149953600|0|149953600|149953600|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|9M_IRS_28D_TIIE_CME|"9 Month Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.83|11.83|11.78|11.78|MXN|8660000000.0|8660000000|477425792|477425792|0|477425792|477425792|0|5|5|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|1Y_IRS_28D_TIIE_CME|"1 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.8|11.81|11.8|11.805|MXN|4925000000.0|4925000000|271515264|271515264|0|271515264|271515264|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|2Y_IRS_28D_TIIE_CME|"2 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|10.87|10.87|10.87|10.87|MXN|715000000.0|715000000|39417952|39417952|0|39417952|39417952|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|5Y_IRS_28D_TIIE_CME|"5 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|9.33|9.33|9.32|9.32|MXN|330000000.0|330000000|18192900|18192900|0|18192900|18192900|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230302|10Y_IRS_28D_TIIE_CME|"10 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|9.05|9.05|9.04|9.04|MXN|100000000.0|100000000|5513000|5513000|0|5513000|5513000|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230306|2Y_IRS_6M-3M-3M_BBRFRA_LCH|"2 Year Interest Rate Swap - 3 Month BBR-FRA for NZD"|IR|S|FF|6M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_NZD-BBR-FRA|NZD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.36|5.36|5.36|5.36|NZD|133500000.0|133500000|83277296|83277296|0|83277296|83277296|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230306|3Y_IRS_6M-3M-3M_BBRFRA_LCH|"3 Year Interest Rate Swap - 3 Month BBR-FRA for NZD"|IR|S|FF|6M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_NZD-BBR-FRA|NZD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.105|5.105|5.105|5.105|NZD|182000000.0|182000000|113531600|113531600|0|113531600|113531600|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230306|5Y_IRS_6M-3M-3M_BBRFRA_LCH|"5 Year Interest Rate Swap - 3 Month BBR-FRA for NZD"|IR|S|FF|6M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_NZD-BBR-FRA|NZD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.8125|4.8125|4.8125|4.8125|NZD|57000000.0|57000000|35556600|35556600|0|35556600|35556600|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|1Y_IRS_1Y-3M-3M_WIBOR_LCH|"1 Year Interest Rate Swap - 3 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_3M_3M_ACT/365.FIXED|3M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|7.115|7.115|7.115|7.115|PLN|328000000.0|328000000|74784000|74784000|0|74784000|74784000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|2Y_IRS_1Y-3M-3M_WIBOR_LCH|"2 Year Interest Rate Swap - 3 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_3M_3M_ACT/365.FIXED|3M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|6.6|6.6|6.6|6.6|PLN|243000000.0|243000000|55404000|55404000|0|55404000|55404000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|2Y_IRS_1Y-6M-6M_WIBOR_LCH|"2 Year Interest Rate Swap - 6 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_6M_6M_ACT/365.FIXED|6M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|6.74|6.74|6.725|6.725|PLN|412000000.0|412000000|93936000|93936000|0|93936000|93936000|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230303|5Y_IRS_1Y-6M-6M_WIBOR_LCH|"5 Year Interest Rate Swap - 6 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_6M_6M_ACT/365.FIXED|6M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|6.08|6.1|6.07|6.1|PLN|236000000.0|236000000|53808000|53808000|0|53808000|53808000|0|5|5|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230301|5Y_IRS_3M-3M-3M_JIBAR_LCH|"5 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|8.22|8.22|8.22|8.22|ZAR|1110000000.0|1110000000|61097732|61097732|0|61097732|61097732|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230301|7Y_IRS_3M-3M-3M_JIBAR_LCH|"7 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|8.68|8.68|8.68|8.68|ZAR|172000000.0|172000000|9467396|9467396|0|9467396|9467396|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230301|9Y_IRS_3M-3M-3M_JIBAR_LCH|"9 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|9.11|9.11|9.11|9.11|ZAR|145000000.0|145000000|7981235|7981235|0|7981235|7981235|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20230301|10Y_IRS_3M-3M-3M_JIBAR_LCH|"10 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|9.165|9.165|9.165|9.165|ZAR|683000000.0|683000000|37594368|37594368|0|37594368|37594368|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230301|20250305|2Y-10Y_SWN_STRDL_1-0575_1Y-1Y-1Y_TONA|"Option is Straddle of 2 Year by 10 Year with Strike 1.0575% ; Swaption - 1 Year TONA for JPY"|IR|O|SWO|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|||P|588|588|588|588|JPY|1500000000.0|1500000000|10999500|0|10999500|10999500|0|10999500|1|0|1
