SEF_DCM_Name|SEF_DCM_LEI|Trade_Date|Effective_Date|Internal_Prod_ID|Internal_Prod_Des|Asset_Class|Base_Prod|Sub_Prod|Tran_Type|Contract_Type|Curr_Code|Setl_Method|UPI|Block_Flag|Option_Flag|DCO_Name|DCO_LEI|Premium_Volatility_Other_Flag|First_Price|High_Price|Low_Price|Last_Price|Traded_Currency|Notional_Traded_Currency_DA|Notional_Traded_Currency_NDA|Total_Notional_USD_DA|Cleared_Notional_USD_DA|Un_Cleared_Notional_USD_DA|Total_Notional_USD_NDA|Cleared_Notional_USD_NDA|Un_Cleared_Notional_USD_NDA|Total_Trade_Count|Cleared_Trade_Count|Un_Cleared_Trade_Count
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230307|2Y_OIS_1Y_SONIA_LCH|"2 Year Overnight Index Swap - 1 Year SONIA for GBP"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_GBP-SONIA-COMPOUND|GBP|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.558|4.558|4.558|4.558|GBP|30000000.0|30000000|35490000|35490000|0|35490000|35490000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|3M_OIS_3M_TONA_LCH|"3 Month Overnight Index Swap - 3 Month TONA for JPY"|IR|S|OIS|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|-0.0025|-0.0025|-0.0025|-0.0025|JPY|50000000000.0|50000000000|364000000|364000000|0|364000000|364000000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|2Y_OIS_1Y_TONA_LCH|"2 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|0.18375|0.18375|0.18375|0.18375|JPY|50000000000.0|50000000000|364000000|364000000|0|364000000|364000000|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|3Y_OIS_1Y_TONA_LCH|"3 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|0.28|0.28|0.28|0.28|JPY|10000000000.0|10000000000|72800000|72800000|0|72800000|72800000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|4Y_OIS_1Y_TONA_LCH|"4 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|0.36|0.36|0.36|0.36|JPY|3000000000.0|3000000000|21840000|21840000|0|21840000|21840000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|5Y_OIS_1Y_TONA_LCH|"5 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|0.45125|0.45125|0.45|0.45|JPY|29000000000.0|29000000000|211120000|211120000|0|211120000|211120000|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|7Y_OIS_1Y_TONA_JSCC|"7 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|Japan Sec. Clearing Corp.|549300JHM7D8P3TS4S86|P|0.62|0.62|0.62|0.62|JPY|6000000000.0|6000000000|43680000|43680000|0|43680000|43680000|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20240311|10Y_OIS_1Y_TONA_JSCC|"10 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|Japan Sec. Clearing Corp.|549300JHM7D8P3TS4S86|P|0.976|0.976|0.976|0.976|JPY|900000000.0|900000000|6552000|6552000|0|6552000|6552000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|10Y_OIS_1Y_TONA_LCH|"10 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|0.864375|0.88|0.86375|0.88|JPY|16000000000.0|16000000000|116480000|116480000|0|116480000|116480000|0|4|4|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|20Y_OIS_1Y_TONA_JSCC|"20 Year Overnight Index Swap - 1 Year TONA for JPY"|IR|S|OIS|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|Japan Sec. Clearing Corp.|549300JHM7D8P3TS4S86|P|1.2325|1.2325|1.2325|1.2325|JPY|1000000000.0|1000000000|7280000|7280000|0|7280000|7280000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|1M_OIS_1M_USDSOFR_LCH|"1 Month Overnight Index Swap - 1 Month Secured Overnight Financing Rate (USD)"|IR|S|OIS|1M_ACT/360_vs_1M_1M_ACT/360|1M_USD-SOFR-COMPOUND|USD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.73375|4.73375|4.73375|4.73375|USD|4000000000.0|4000000000|4000000000|4000000000|0|4000000000|4000000000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|10Y_OIS_1Y_USDSOFR_LCH|"10 Year Overnight Index Swap - 1 Year Secured Overnight Financing Rate (USD)"|IR|S|OIS|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_USD-SOFR-COMPOUND|USD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|3.67375|3.72187|3.67375|3.72187|USD|58000000.0|58000000|58000000|58000000|0|58000000|58000000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|12Y_OIS_1Y_USDSOFR_LCH|"12 Year Overnight Index Swap - 1 Year Secured Overnight Financing Rate (USD)"|IR|S|OIS|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_USD-SOFR-COMPOUND|USD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|3.625|3.625|3.625|3.625|USD|100000000.0|100000000|100000000|100000000|0|100000000|100000000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|15Y_OIS_1Y_USDSOFR_LCH|"15 Year Overnight Index Swap - 1 Year Secured Overnight Financing Rate (USD)"|IR|S|OIS|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_USD-SOFR-COMPOUND|USD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|3.576875|3.576875|3.576875|3.576875|USD|42000000.0|42000000|42000000|42000000|0|42000000|42000000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230308|10Y_IRS_6M-6M-6M_BBSW_LCH|"10 Year Interest Rate Swap - 6 Month BBSW Rate for AUD"|IR|S|FF|6M_ACT/365.FIXED_vs_6M_6M_ACT/365.FIXED|6M_AUD-BBR-BBSW|AUD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|4.2675|4.27875|4.2675|4.27875|AUD|92000000.0|92000000|60646400|60646400|0|60646400|60646400|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|1M_IRS_1M-1M-1M_CLPTNA_CME|"1 Month Interest Rate Swap - 1 Month ICP Rate for CLP"|IR|S|FF|1M_ACT/360_vs_1M_1M_ACT/360|1M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.3|11.3|11.3|11.3|CLP|10000000000.0|10000000000|1244599940|1244599940|0|1244599940|1244599940|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|6M_IRS_6M-6M-6M_CLPTNA_CME|"6 Month Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.31|11.31|11.31|11.31|CLP|87000000000.0|87000000000|10828019700|10828019700|0|10828019700|10828019700|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|9M_IRS_9M-9M-9M_CLPTNA|"9 Month Interest Rate Swap - 9 Month ICP Rate for CLP"|IR|S|FF|9M_ACT/360_vs_9M_9M_ACT/360|9M_CLP-TNA|CLP|CASH||N|N|||P|11.09|11.09|11.09|11.09|CLP|59000000000.0|59000000000|7343139800|0|7343139800|7343139800|0|7343139800|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|9M_IRS_9M-9M-9M_CLPTNA_CME|"9 Month Interest Rate Swap - 9 Month ICP Rate for CLP"|IR|S|FF|9M_ACT/360_vs_9M_9M_ACT/360|9M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.0925|11.0925|11.09|11.09|CLP|118000000000.0|118000000000|14686279700|14686279700|0|14686279700|14686279700|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|1Y_IRS_1Y-1Y-1Y_CLPTNA|"1 Year Interest Rate Swap - 1 Year ICP Rate for CLP"|IR|S|FF|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_CLP-TNA|CLP|CASH||N|N|||P|10.6|10.67|10.6|10.64|CLP|248000000000.0|248000000000|30866079700|0|30866079700|30866079700|0|30866079700|8|0|8
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|1Y_IRS_1Y-1Y-1Y_CLPTNA_CME|"1 Year Interest Rate Swap - 1 Year ICP Rate for CLP"|IR|S|FF|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|10.67|10.67|10.67|10.67|CLP|26500000000.0|26500000000|3298189820|3298189820|0|3298189820|3298189820|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|18M_IRS_18M-18M-18M_CLPTNA|"18 Month Interest Rate Swap - 18 Month ICP Rate for CLP"|IR|S|FF|18M_ACT/360_vs_18M_18M_ACT/360|18M_CLP-TNA|CLP|CASH||N|N|||P|9.65|9.65|9.65|9.65|CLP|18000000000.0|18000000000|2240279810|0|2240279810|2240279810|0|2240279810|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|18M_IRS_18M-18M-18M_CLPTNA_CME|"18 Month Interest Rate Swap - 18 Month ICP Rate for CLP"|IR|S|FF|18M_ACT/360_vs_18M_18M_ACT/360|18M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|9.64|9.64|9.64|9.64|CLP|30200000000.0|30200000000|3758691840|3758691840|0|3758691840|3758691840|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|3Y_IRS_6M-6M-6M_CLPTNA_CME|"3 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|7.24|7.24|7.24|7.24|CLP|34000000000.0|34000000000|4231639810|4231639810|0|4231639810|4231639810|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|4Y_IRS_6M-6M-6M_CLPTNA_CME|"4 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|6.68|6.68|6.68|6.68|CLP|12000000000.0|12000000000|1493520000|1493520000|0|1493520000|1493520000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|5Y_IRS_6M-6M-6M_CLPTNA|"5 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|||P|6.3|6.33|6.3|6.31|CLP|40700000000.0|40700000000|5065521700|0|5065521700|5065521700|0|5065521700|5|0|5
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|5Y_IRS_6M-6M-6M_CLPTNA_CME|"5 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|6.33|6.33|6.33|6.33|CLP|9700000000.0|9700000000|1207261950|1207261950|0|1207261950|1207261950|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|6Y_IRS_6M-6M-6M_CLPTNA|"6 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|||P|6.08|6.08|6.08|6.08|CLP|8300000000.0|8300000000|1033017980|0|1033017980|1033017980|0|1033017980|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|6Y_IRS_6M-6M-6M_CLPTNA_CME|"6 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|6.08|6.08|6.075|6.075|CLP|13300000000.0|13300000000|1655317890|1655317890|0|1655317890|1655317890|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|7Y_IRS_6M-6M-6M_CLPTNA_CME|"7 Year Interest Rate Swap - 6 Month ICP Rate for CLP"|IR|S|FF|6M_ACT/360_vs_6M_6M_ACT/360|6M_CLP-TNA|CLP|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|5.91|5.91|5.88|5.88|CLP|18900000000.0|18900000000|2352294140|2352294140|0|2352294140|2352294140|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|2Y_IRS_1Y-6M-6M_PRIBOR_LCH|"2 Year Interest Rate Swap - 6 Month PRIBOR Rate for CZK"|IR|S|FF|1Y_ACT/360_vs_6M_6M_ACT/360|6M_CZK-PRIBOR-PRBO|CZK|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|6.42|6.42|6.42|6.42|CZK|598000000.0|598000000|26754520|26754520|0|26754520|26754520|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|5Y_IRS_1Y-6M-6M_PRIBOR_LCH|"5 Year Interest Rate Swap - 6 Month PRIBOR Rate for CZK"|IR|S|FF|1Y_ACT/360_vs_6M_6M_ACT/360|6M_CZK-PRIBOR-PRBO|CZK|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.23|5.23|5.23|5.23|CZK|256000000.0|256000000|11453440|11453440|0|11453440|11453440|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230315|6M_IRS_1Y-3M-3M_EURIBOR_LCH|"6 Month Interest Rate Swap - 3 Month EURIBOR for EUR"|IR|S|FF|1Y_30/360_vs_3M_3M_ACT/360|3M_EUR-EURIBOR|EUR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|3.382|3.382|3.382|3.382|EUR|1000000000.0|1000000000|1054700030|1054700030|0|1054700030|1054700030|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230308|9M_IRS_28D_TIIE_CME|"9 Month Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|11.85|11.85|11.85|11.85|MXN|500000000.0|500000000|27635000|27635000|0|27635000|27635000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230308|2Y_IRS_28D_TIIE_CME|"2 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|10.88|10.88|10.88|10.88|MXN|200000000.0|200000000|11054000|11054000|0|11054000|11054000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230308|3Y_IRS_28D_TIIE_CME|"3 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|10.085|10.085|10.085|10.085|MXN|955000000.0|955000000|52782852|52782852|0|52782852|52782852|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230308|5Y_IRS_28D_TIIE_CME|"5 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|9.35|9.395|9.35|9.395|MXN|1580000000.0|1580000000|87326600|87326600|0|87326600|87326600|0|7|7|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230308|10Y_IRS_28D_TIIE_CME|"10 Year Interest Rate Swap - 28 Day TIIE for MXN"|IR|S|FF|28D_ACT/360_vs_28D_28D_ACT/360|28D_MXN-TIIE|MXN|CASH||N|N|Chicago Mercantile Exchange|LCZ7XYGSLJUHFXXNXD88|P|9.04|9.09|9.04|9.08|MXN|895000000.0|895000000|49466652|49466652|0|49466652|49466652|0|6|6|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|3Y_IRS_6M-3M-3M_BBRFRA_LCH|"3 Year Interest Rate Swap - 3 Month BBR-FRA for NZD"|IR|S|FF|6M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_NZD-BBR-FRA|NZD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.18|5.18|5.18|5.18|NZD|217000000.0|217000000|132608704|132608704|0|132608704|132608704|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|4Y_IRS_6M-3M-3M_BBRFRA_LCH|"4 Year Interest Rate Swap - 3 Month BBR-FRA for NZD"|IR|S|FF|6M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_NZD-BBR-FRA|NZD|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.0075|5.0075|5.0075|5.0075|NZD|166500000.0|166500000|101748152|101748152|0|101748152|101748152|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|2Y_IRS_1Y-6M-6M_WIBOR_LCH|"2 Year Interest Rate Swap - 6 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_6M_6M_ACT/365.FIXED|6M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|6.57|6.57|6.55|6.565|PLN|425000000.0|425000000|95540000|95540000|0|95540000|95540000|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|5Y_IRS_1Y-6M-6M_WIBOR_LCH|"5 Year Interest Rate Swap - 6 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_6M_6M_ACT/365.FIXED|6M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.83|5.83|5.83|5.83|PLN|52000000.0|52000000|11689600|11689600|0|11689600|11689600|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230309|10Y_IRS_1Y-6M-6M_WIBOR_LCH|"10 Year Interest Rate Swap - 6 Month WIBOR for PLN"|IR|S|FF|1Y_ACT/ACT.ISDA_vs_6M_6M_ACT/365.FIXED|6M_PLN-WIBOR-WIBO|PLN|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|5.7875|5.7875|5.7875|5.7875|PLN|60000000.0|60000000|13488000|13488000|0|13488000|13488000|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230307|1Y_IRS_3M-3M-3M_JIBAR_LCH|"1 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|7.835|7.835|7.835|7.835|ZAR|965000000.0|965000000|51925684|51925684|0|51925684|51925684|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230307|2Y_IRS_3M-3M-3M_JIBAR_LCH|"2 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|7.8|7.8|7.77|7.77|ZAR|1368000000.0|1368000000|73610712|73610712|0|73610712|73610712|0|3|3|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230307|3Y_IRS_3M-3M-3M_JIBAR_LCH|"3 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|7.88|7.88|7.86|7.86|ZAR|601000000.0|601000000|32339208|32339208|0|32339208|32339208|0|2|2|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230307|5Y_IRS_3M-3M-3M_JIBAR_LCH|"5 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|8.3|8.3|8.3|8.3|ZAR|448000000.0|448000000|24106432|24106432|0|24106432|24106432|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230307|10Y_IRS_3M-3M-3M_JIBAR_LCH|"10 Year Interest Rate Swap - 3 Month JIBAR for ZAR"|IR|S|FF|3M_ACT/365.FIXED_vs_3M_3M_ACT/365.FIXED|3M_ZAR-JIBAR-SAFEX|ZAR|CASH||N|N|LCH.Clearnet Limited|F226TOH6YD6XJB17KS62|P|9.25|9.25|9.25|9.25|ZAR|276000000.0|276000000|14851284|14851284|0|14851284|14851284|0|1|1|0
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20230412|1M-10Y_SWN_STRDL_4-27_6M-6M-6M_BBSW|"Option is Straddle of 1 Month by 10 Year with Strike 4.27% ; Swaption - 6 Month BBSW Rate for AUD"|IR|O|SWO|6M_ACT/365.FIXED_vs_6M_6M_ACT/365.FIXED|6M_AUD-BBR-BBSW|AUD|CASH||N|N|||P|255|255|255|255|AUD|50000000.0|50000000|32960000|0|32960000|32960000|0|32960000|2|0|2
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20240311|1Y-10Y_SWN_STRDL_0-976_1Y-1Y-1Y_TONA|"Option is Straddle of 1 Year by 10 Year with Strike 0.976% ; Swaption - 1 Year TONA for JPY"|IR|O|SWO|1Y_ACT/365.FIXED_vs_1Y_1Y_ACT/365.FIXED|1Y_JPY-TONA-OIS-COMPOUND|JPY|CASH||N|N|||P|427|427|427|427|JPY|3000000000.0|3000000000|21840000|0|21840000|21840000|0|21840000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20240311|1Y-1Y_SWN_STRDL_4-59_1Y-1Y-1Y_USDSOFR|"Option is Straddle of 1 Year by 1 Year with Strike 4.59% ; Swaption - 1 Year Secured Overnight Financing Rate (USD)"|IR|O|SWO|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_USD-SOFR-COMPOUND|USD|CASH||N|N|||P|101|101|101|101|USD|1000000000.0|1000000000|1000000000|0|1000000000|1000000000|0|1000000000|1|0|1
Tradition SEF Inc.|549300MBO45EHETL4438|20230307|20240311|1Y-1Y_SWN_STRDL_4-625_1Y-1Y-1Y_USDSOFR|"Option is Straddle of 1 Year by 1 Year with Strike 4.625% ; Swaption - 1 Year Secured Overnight Financing Rate (USD)"|IR|O|SWO|1Y_ACT/360_vs_1Y_1Y_ACT/360|1Y_USD-SOFR-COMPOUND|USD|CASH||N|N|||P|105|105|105|105|USD|200000000.0|200000000|200000000|0|200000000|200000000|0|200000000|1|0|1
